gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000011426.11	ANLN	protein_coding	226	113	122	3.2176	0.9039	0.8935
ENSG00000011426.11	ANLN	protein_coding	581	271	327	5.3563	1.4273	1.2684
ENSG00000011426.11	ANLN	protein_coding	1415	745	712	15.3651	4.4495	3.8983
ENSG00000011426.11	ANLN	protein_coding	3211	1667	1611	26.4994	8.1246	9.2134
ENSG00000011426.11	ANLN	protein_coding	519	296	255	5.3186	1.6380	1.6508
ENSG00000011426.11	ANLN	protein_coding	7863	4036	3991	68.0325	18.9716	19.4917
ENSG00000011426.11	ANLN	protein_coding	824	401	451	8.2997	2.4597	2.2757
ENSG00000011426.11	ANLN	protein_coding	982	497	509	9.7430	2.8669	2.8409
ENSG00000011426.11	ANLN	protein_coding	889	463	446	8.2781	2.2340	2.4835
ENSG00000011426.11	ANLN	protein_coding	140	67	75	1.8673	0.6630	0.7195
ENSG00000011426.11	ANLN	protein_coding	1946	1023	987	20.8541	5.3909	5.3794
ENSG00000011426.11	ANLN	protein_coding	3071	1604	1585	26.0044	6.6273	6.7957
ENSG00000011426.11	ANLN	protein_coding	2561	1292	1311	25.2096	7.7234	8.1076
ENSG00000011426.11	ANLN	protein_coding	1991	1025	1023	18.0935	4.4495	4.6365
ENSG00000011426.11	ANLN	protein_coding	4362	2237	2228	20.1773	7.5131	8.1069
ENSG00000011426.11	ANLN	protein_coding	194	101	98	1.4930	0.4913	0.5499
ENSG00000011426.11	ANLN	protein_coding	5525	2840	2764	56.7978	18.0223	19.4049
ENSG00000011426.11	ANLN	protein_coding	1176	600	617	19.4934	5.4283	4.8892
ENSG00000011426.11	ANLN	protein_coding	1044	555	514	11.8424	3.3465	3.1623
ENSG00000011426.11	ANLN	protein_coding	501	254	262	6.1252	1.6519	1.6579
ENSG00000011426.11	ANLN	protein_coding	626	313	325	7.1608	2.2670	2.6963
ENSG00000011426.11	ANLN	protein_coding	1181	627	607	12.7017	3.3394	3.4845
ENSG00000011426.11	ANLN	protein_coding	37	20	17	0.4130	0.1406	0.1515
ENSG00000011426.11	ANLN	protein_coding	4117	2168	2120	35.5260	9.9261	9.8329
ENSG00000011426.11	ANLN	protein_coding	103	45	61	0.8737	0.3110	0.3573
ENSG00000011426.11	ANLN	protein_coding	5994	3090	3066	69.2957	20.7759	21.1901
ENSG00000011426.11	ANLN	protein_coding	1030	521	524	14.4981	4.1832	5.5204
ENSG00000011426.11	ANLN	protein_coding	2688	1319	1410	26.4802	8.0239	7.5824
ENSG00000011426.11	ANLN	protein_coding	2462	1236	1287	26.9621	7.1010	6.7668
ENSG00000011426.11	ANLN	protein_coding	2188	1119	1162	18.2271	4.5431	5.0218
ENSG00000011426.11	ANLN	protein_coding	5561	2752	2893	50.7730	17.6453	18.1967
ENSG00000011426.11	ANLN	protein_coding	156	79	84	1.7110	0.5291	0.5131
ENSG00000011426.11	ANLN	protein_coding	831	429	427	9.1817	2.6420	2.5542
ENSG00000011426.11	ANLN	protein_coding	2934	1536	1531	21.9611	5.8587	6.0609
ENSG00000011426.11	ANLN	protein_coding	3022	1569	1550	29.0794	9.0138	8.7398
ENSG00000011426.11	ANLN	protein_coding	48	25	26	0.3865	0.1306	0.1572
ENSG00000011426.11	ANLN	protein_coding	2994	1500	1570	40.0292	12.4226	10.7835
ENSG00000011426.11	ANLN	protein_coding	470	269	239	8.2677	5.8861	6.0746
ENSG00000011426.11	ANLN	protein_coding	1538	766	825	20.1619	5.4547	5.4388
ENSG00000011426.11	ANLN	protein_coding	580	306	287	7.6757	2.1889	2.2894
ENSG00000011426.11	ANLN	protein_coding	435	215	233	6.0466	1.6089	1.5448
ENSG00000011426.11	ANLN	protein_coding	345	169	194	2.8085	0.7895	0.8172
ENSG00000011426.11	ANLN	protein_coding	1155	616	572	18.9496	5.3851	5.1325
ENSG00000011426.11	ANLN	protein_coding	3288	1641	1728	31.4175	8.7319	8.0426
ENSG00000011426.11	ANLN	protein_coding	3034	1501	1595	71.3826	19.8132	17.8435
ENSG00000011426.11	ANLN	protein_coding	1555	827	794	15.1318	3.6481	3.5074
ENSG00000011426.11	ANLN	protein_coding	2722	1408	1429	21.0386	5.8092	5.9129
ENSG00000011426.11	ANLN	protein_coding	959	486	488	7.2580	2.4960	2.6098
ENSG00000011426.11	ANLN	protein_coding	575	303	288	6.7036	1.7980	1.9947
ENSG00000011426.11	ANLN	protein_coding	6542	3431	3269	45.2870	14.0037	14.0130
ENSG00000011426.11	ANLN	protein_coding	3947	2070	1993	37.7825	13.1555	12.6973
ENSG00000011426.11	ANLN	protein_coding	10	4	6	0.1258	0.0431	0.0520
ENSG00000011426.11	ANLN	protein_coding	3057	1582	1538	29.5493	7.3477	7.1665
ENSG00000011426.11	ANLN	protein_coding	2206	1128	1165	17.2454	4.9328	5.0965
ENSG00000011426.11	ANLN	protein_coding	2177	1054	1139	27.1238	8.4595	8.6097
ENSG00000011426.11	ANLN	protein_coding	5180	2775	2539	33.5893	8.5211	8.4494
ENSG00000011426.11	ANLN	protein_coding	1161	595	591	10.2571	2.8834	3.2066
ENSG00000011426.11	ANLN	protein_coding	1505	756	764	24.8756	7.4577	8.1158
ENSG00000011426.11	ANLN	protein_coding	1791	928	915	18.6613	5.4106	5.5228
ENSG00000011426.11	ANLN	protein_coding	745	376	381	17.1928	5.7077	5.6523
ENSG00000011426.11	ANLN	protein_coding	2884	1454	1526	21.0618	5.5095	5.5684
ENSG00000011426.11	ANLN	protein_coding	112	53	59	1.6409	0.5472	0.6251
ENSG00000011426.11	ANLN	protein_coding	136	59	80	1.8251	0.6220	0.6233
ENSG00000011426.11	ANLN	protein_coding	611	329	312	6.3034	1.5209	1.5221
ENSG00000011426.11	ANLN	protein_coding	272	0	279	8.8216	2.7494	2.5063
ENSG00000011426.11	ANLN	protein_coding	5128	2700	2624	40.2773	11.2054	11.8378
ENSG00000011426.11	ANLN	protein_coding	221	101	120	2.4216	0.7446	0.7556
ENSG00000011426.11	ANLN	protein_coding	756	363	416	6.4546	2.2762	2.1614
ENSG00000011426.11	ANLN	protein_coding	2283	1180	1177	22.0176	7.0509	7.2367
ENSG00000011426.11	ANLN	protein_coding	1317	640	701	21.8474	8.2584	8.1388
ENSG00000011426.11	ANLN	protein_coding	5015	2597	2596	49.8915	14.1636	15.0449
ENSG00000011426.11	ANLN	protein_coding	340	178	175	4.5428	1.2908	1.2300
ENSG00000011426.11	ANLN	protein_coding	307	163	151	3.3716	1.0780	1.0394
ENSG00000011426.11	ANLN	protein_coding	424	211	222	5.2637	1.3297	1.3685
ENSG00000011426.11	ANLN	protein_coding	2329	1204	1189	20.9559	6.1679	5.9562
ENSG00000011426.11	ANLN	protein_coding	4054	2106	2181	43.2971	10.9727	10.6570
ENSG00000011426.11	ANLN	protein_coding	1052	566	523	9.8753	2.5712	2.4567
ENSG00000011426.11	ANLN	protein_coding	395	203	215	4.9436	1.1847	1.1769
ENSG00000011426.11	ANLN	protein_coding	874	444	449	7.8458	2.5654	2.9639
ENSG00000011426.11	ANLN	protein_coding	235	135	111	3.1663	0.8954	0.8689
ENSG00000011426.11	ANLN	protein_coding	13510	6878	7126	116.1041	32.4108	35.6481
ENSG00000011426.11	ANLN	protein_coding	563	289	279	7.4691	2.0714	1.9279
ENSG00000011426.11	ANLN	protein_coding	2512	1288	1273	21.9856	6.4696	6.1937
ENSG00000011426.11	ANLN	protein_coding	4752	2518	2445	48.1197	14.4541	13.6039
ENSG00000011426.11	ANLN	protein_coding	4792	2459	2399	40.7529	12.9826	13.2030
ENSG00000011426.11	ANLN	protein_coding	127	65	64	1.0119	0.2559	0.2565
ENSG00000011426.11	ANLN	protein_coding	2071	1029	1087	20.0233	9.1397	8.7418
ENSG00000011426.11	ANLN	protein_coding	1639	852	834	14.8601	4.5293	4.1195
ENSG00000011426.11	ANLN	protein_coding	2198	1096	1165	36.7688	10.6731	10.6946
ENSG00000011426.11	ANLN	protein_coding	195	90	105	2.4322	0.8511	1.0413
ENSG00000011426.11	ANLN	protein_coding	94	48	46	1.1308	0.5430	0.6496
ENSG00000011426.11	ANLN	protein_coding	825	390	466	12.9460	3.8776	4.2507
ENSG00000011426.11	ANLN	protein_coding	1040	583	498	16.6799	4.4739	4.4283
ENSG00000011426.11	ANLN	protein_coding	5603	2763	2961	48.7449	14.8587	15.6503
ENSG00000011426.11	ANLN	protein_coding	1493	711	785	15.3156	5.2189	5.5863
ENSG00000011426.11	ANLN	protein_coding	1561	825	765	20.5987	5.6258	5.2652
ENSG00000011426.11	ANLN	protein_coding	2962	1568	1500	24.8913	7.1995	7.0232
ENSG00000011426.11	ANLN	protein_coding	4984	2558	2621	43.4333	11.6886	11.2541
ENSG00000011426.11	ANLN	protein_coding	5412	2786	2760	45.5112	12.2161	11.9866
ENSG00000011426.11	ANLN	protein_coding	4501	2275	2398	62.1139	17.1716	16.8989
ENSG00000011426.11	ANLN	protein_coding	137	76	63	1.3573	0.3847	0.3579
ENSG00000011426.11	ANLN	protein_coding	4603	2345	2433	75.5354	24.6162	24.1243
ENSG00000011426.11	ANLN	protein_coding	1025	516	530	11.3184	3.1489	2.9546
ENSG00000011426.11	ANLN	protein_coding	6290	3286	3254	56.6821	14.0575	13.0862
ENSG00000011426.11	ANLN	protein_coding	9063	4681	4561	78.2124	25.3914	26.5947
ENSG00000011426.11	ANLN	protein_coding	284	159	126	3.4623	1.1441	1.2607
ENSG00000011426.11	ANLN	protein_coding	966	491	510	9.3827	2.6520	2.7809
ENSG00000011426.11	ANLN	protein_coding	3884	1955	2067	34.8726	8.7144	8.0154
ENSG00000011426.11	ANLN	protein_coding	1150	578	612	16.6878	4.1129	4.1616
ENSG00000011426.11	ANLN	protein_coding	501	279	224	5.3429	1.8044	1.9661
ENSG00000011426.11	ANLN	protein_coding	3756	1943	1905	43.2400	14.8027	15.6806
ENSG00000011426.11	ANLN	protein_coding	1180	592	610	15.3745	4.1485	4.3134
ENSG00000011426.11	ANLN	protein_coding	850	437	414	8.7840	2.9936	3.2871
ENSG00000011426.11	ANLN	protein_coding	329	172	162	5.2870	1.5692	1.5409
ENSG00000011426.11	ANLN	protein_coding	687	366	353	17.5264	4.7756	4.4893
ENSG00000011426.11	ANLN	protein_coding	1607	821	823	16.0188	4.9827	4.7788
ENSG00000011426.11	ANLN	protein_coding	1208	631	607	10.2714	2.6378	2.8614
ENSG00000011426.11	ANLN	protein_coding	425	221	208	3.1451	0.9999	0.9887
ENSG00000011426.11	ANLN	protein_coding	1869	938	980	17.9746	5.0647	4.8121
ENSG00000011426.11	ANLN	protein_coding	1169	571	643	11.8467	3.0867	3.1617
ENSG00000011426.11	ANLN	protein_coding	468	2	476	13.8825	4.2700	3.8132
ENSG00000011426.11	ANLN	protein_coding	175	94	81	1.7790	0.6817	0.7828
ENSG00000011426.11	ANLN	protein_coding	3891	2029	1950	38.5982	10.9593	10.0343
ENSG00000011426.11	ANLN	protein_coding	538	278	272	7.5176	2.3830	2.3068
ENSG00000011426.11	ANLN	protein_coding	5955	3122	2951	57.8569	19.4009	20.1714
ENSG00000011426.11	ANLN	protein_coding	772	418	381	9.5520	2.5387	2.4062
ENSG00000011426.11	ANLN	protein_coding	709	371	362	6.7319	2.3541	2.2307
ENSG00000011426.11	ANLN	protein_coding	1144	560	620	14.0511	4.1014	4.2914
ENSG00000011426.11	ANLN	protein_coding	16623	8623	8596	91.9845	24.9938	25.6523
ENSG00000011426.11	ANLN	protein_coding	4138	2105	2100	37.4632	12.8475	13.2897
ENSG00000011426.11	ANLN	protein_coding	2062	1016	1088	17.9472	5.9762	5.5580
ENSG00000011426.11	ANLN	protein_coding	2497	1289	1310	17.0193	5.3386	5.5061
ENSG00000011426.11	ANLN	protein_coding	162	82	87	2.0627	0.5700	0.5418
ENSG00000011426.11	ANLN	protein_coding	277	146	146	2.4947	0.6630	0.6264
ENSG00000011426.11	ANLN	protein_coding	308	156	159	2.8281	0.7872	0.7562
ENSG00000011426.11	ANLN	protein_coding	8405	4287	4298	61.2162	17.6359	18.0036
ENSG00000011426.11	ANLN	protein_coding	942	489	477	7.0179	2.3477	2.5812
ENSG00000011426.11	ANLN	protein_coding	240	133	117	3.9347	1.0798	1.0649
ENSG00000011426.11	ANLN	protein_coding	214	112	108	2.3634	0.6455	0.5848
ENSG00000011426.11	ANLN	protein_coding	3059	1617	1543	29.6018	7.3175	6.9284
ENSG00000011426.11	ANLN	protein_coding	355	189	172	4.3426	1.3026	1.3348
ENSG00000011426.11	ANLN	protein_coding	809	404	420	5.9637	2.2039	2.4613
ENSG00000011426.11	ANLN	protein_coding	1998	1025	1033	22.9617	6.3778	6.0604
ENSG00000011426.11	ANLN	protein_coding	650	337	330	4.3593	1.7355	1.8681
ENSG00000011426.11	ANLN	protein_coding	1083	589	548	11.4326	3.2017	3.0082
ENSG00000011426.11	ANLN	protein_coding	820	439	418	14.6220	3.5778	3.3267
ENSG00000011426.11	ANLN	protein_coding	1604	855	820	13.9735	4.1514	4.1758
ENSG00000011426.11	ANLN	protein_coding	382	196	197	5.6455	1.5077	1.4435
ENSG00000011426.11	ANLN	protein_coding	1816	941	918	18.9032	4.8600	4.5380
ENSG00000011426.11	ANLN	protein_coding	1665	866	876	20.5849	5.1255	5.0311
ENSG00000011426.11	ANLN	protein_coding	3164	1633	1650	33.1568	8.6810	8.1535
ENSG00000011426.11	ANLN	protein_coding	2911	1506	1480	31.1237	8.0022	7.2489
ENSG00000011426.11	ANLN	protein_coding	5636	2932	2883	44.7895	14.3902	14.5205
ENSG00000011426.11	ANLN	protein_coding	335	164	179	3.5705	1.1904	1.3516
ENSG00000011426.11	ANLN	protein_coding	49	17	34	0.3362	0.1200	0.1547
ENSG00000011426.11	ANLN	protein_coding	2264	1209	1122	16.9193	5.2965	5.3962
ENSG00000011426.11	ANLN	protein_coding	7813	4019	4000	65.0461	18.7627	19.5670
ENSG00000011426.11	ANLN	protein_coding	6356	3347	3181	51.4466	18.4168	18.5596
ENSG00000011426.11	ANLN	protein_coding	1581	805	823	17.3954	4.1712	4.0294
ENSG00000011426.11	ANLN	protein_coding	61	27	35	0.6437	0.2272	0.2736
ENSG00000011426.11	ANLN	protein_coding	317	161	164	4.4108	1.3299	1.2819
ENSG00000011426.11	ANLN	protein_coding	840	441	436	8.8230	2.0813	1.8840
ENSG00000011426.11	ANLN	protein_coding	4805	2485	2491	57.6727	14.3607	12.9070
ENSG00000011426.11	ANLN	protein_coding	3232	1717	1585	39.7433	10.4395	10.5090
ENSG00000011426.11	ANLN	protein_coding	695	360	346	5.7135	1.7258	1.8693
ENSG00000011426.11	ANLN	protein_coding	1713	929	834	16.7081	4.7748	4.5873
ENSG00000011426.11	ANLN	protein_coding	483	260	244	7.2655	1.9527	1.8267
ENSG00000011426.11	ANLN	protein_coding	365	195	176	7.2962	2.2601	2.1441
ENSG00000011426.11	ANLN	protein_coding	5798	2961	2905	50.9774	20.1634	23.6479
ENSG00000011426.11	ANLN	protein_coding	1656	821	872	14.2037	4.2774	4.5098
ENSG00000011426.11	ANLN	protein_coding	3306	1641	1706	20.4234	11.2822	12.7679
ENSG00000011426.11	ANLN	protein_coding	4651	2335	2454	50.6093	16.0719	17.9861
ENSG00000011426.11	ANLN	protein_coding	4468	2327	2244	89.3385	22.2081	21.9590
ENSG00000011426.11	ANLN	protein_coding	1421	709	720	18.0908	5.8982	6.3686
ENSG00000011426.11	ANLN	protein_coding	4546	2326	2364	37.3832	10.3391	9.7387
ENSG00000011426.11	ANLN	protein_coding	901	455	465	9.5581	2.8528	2.7216
ENSG00000011426.11	ANLN	protein_coding	734	391	361	9.1324	2.2811	2.0668
ENSG00000011426.11	ANLN	protein_coding	928	501	471	10.3138	3.2368	2.9582
ENSG00000011426.11	ANLN	protein_coding	4011	2152	1971	41.9460	14.1560	15.7262
ENSG00000011426.11	ANLN	protein_coding	1934	982	1008	25.0357	6.5501	6.7641
ENSG00000011426.11	ANLN	protein_coding	4528	2292	2306	48.3853	14.5323	15.7580
ENSG00000011426.11	ANLN	protein_coding	1293	701	626	10.9033	4.4187	5.0330
ENSG00000011426.11	ANLN	protein_coding	1919	1009	968	15.8494	4.5676	4.5314
ENSG00000011426.11	ANLN	protein_coding	1006	514	544	10.9461	3.4906	3.6323
ENSG00000011426.11	ANLN	protein_coding	5617	2951	2884	48.1301	12.7831	12.9479
ENSG00000011426.11	ANLN	protein_coding	561	293	271	5.1632	2.3523	2.9508
ENSG00000011426.11	ANLN	protein_coding	2378	1200	1186	18.4382	6.1022	6.4831
ENSG00000011426.11	ANLN	protein_coding	1543	759	792	18.7821	7.0242	8.2446
ENSG00000011426.11	ANLN	protein_coding	650	313	359	6.7978	1.7422	1.6822
ENSG00000011426.11	ANLN	protein_coding	819	409	444	9.6511	2.4621	2.3273
ENSG00000011426.11	ANLN	protein_coding	1521	816	762	11.6664	3.5229	3.3863
ENSG00000011426.11	ANLN	protein_coding	1468	759	716	17.2562	5.1389	5.2202
ENSG00000011426.11	ANLN	protein_coding	1993	1020	1042	17.5049	4.2614	4.0015
ENSG00000011426.11	ANLN	protein_coding	636	301	361	6.0161	1.7838	1.7549
ENSG00000011426.11	ANLN	protein_coding	5592	2853	2952	44.8727	12.4240	12.5647
ENSG00000011426.11	ANLN	protein_coding	6650	3384	3340	64.8928	18.9127	17.5154
ENSG00000011426.11	ANLN	protein_coding	4575	2341	2330	39.0955	12.3760	13.1855
ENSG00000011426.11	ANLN	protein_coding	1187	610	611	9.3464	2.4951	2.4745
ENSG00000011426.11	ANLN	protein_coding	7911	4007	4059	85.7558	24.2905	23.7572
ENSG00000011426.11	ANLN	protein_coding	1812	914	918	15.7626	6.1835	7.3853
ENSG00000011426.11	ANLN	protein_coding	12058	6309	6267	128.7479	35.7756	37.8722
ENSG00000011426.11	ANLN	protein_coding	2345	1234	1208	20.0509	5.9806	6.1194
ENSG00000011426.11	ANLN	protein_coding	2204	1124	1155	23.6271	6.3301	6.3469
ENSG00000011426.11	ANLN	protein_coding	1933	1003	991	18.8824	4.9725	4.8410
ENSG00000011426.11	ANLN	protein_coding	1999	1056	1016	14.0071	3.9581	3.9101
ENSG00000011426.11	ANLN	protein_coding	5629	2882	2864	34.5944	12.9000	13.2830
ENSG00000011426.11	ANLN	protein_coding	19560	10099	10123	224.2861	54.9952	48.9863
ENSG00000011426.11	ANLN	protein_coding	776	408	401	5.2859	1.4285	1.3624
ENSG00000011426.11	ANLN	protein_coding	8087	3974	4269	54.1973	17.4342	17.5824
ENSG00000011426.11	ANLN	protein_coding	515	274	251	5.0928	1.4029	1.2906
ENSG00000011426.11	ANLN	protein_coding	1644	849	841	19.7649	5.6821	5.1649
ENSG00000011426.11	ANLN	protein_coding	1916	996	978	22.9134	6.8918	6.7619
ENSG00000011426.11	ANLN	protein_coding	1955	1062	975	22.4472	5.9342	6.0858
ENSG00000011426.11	ANLN	protein_coding	264	123	141	2.4781	0.8124	0.8283
ENSG00000011426.11	ANLN	protein_coding	3699	1925	1915	30.4714	8.9448	8.8830
ENSG00000011426.11	ANLN	protein_coding	1876	998	941	25.2544	6.4174	6.0339
ENSG00000011426.11	ANLN	protein_coding	716	344	384	9.7877	3.3527	3.2644
ENSG00000011426.11	ANLN	protein_coding	2689	1367	1411	42.1416	12.9733	11.6493
ENSG00000011426.11	ANLN	protein_coding	11330	5821	5834	96.5078	23.7297	21.0348
ENSG00000011426.11	ANLN	protein_coding	3320	1717	1738	33.0086	10.2468	11.4992
ENSG00000011426.11	ANLN	protein_coding	6162	3172	3227	49.2726	16.7449	16.8821
ENSG00000011426.11	ANLN	protein_coding	1311	669	682	19.4734	5.2436	5.2795
ENSG00000011426.11	ANLN	protein_coding	6396	3280	3345	67.2479	17.4653	15.9521
ENSG00000011426.11	ANLN	protein_coding	1329	703	647	10.9154	3.4229	3.6462
ENSG00000011426.11	ANLN	protein_coding	1485	774	771	14.8849	3.7543	3.2395
ENSG00000011426.11	ANLN	protein_coding	208	117	95	2.7222	0.7167	0.6783
ENSG00000011426.11	ANLN	protein_coding	96	53	51	1.2326	0.3388	0.3096
ENSG00000011426.11	ANLN	protein_coding	6405	3338	3266	46.7667	13.4292	14.0150
ENSG00000011426.11	ANLN	protein_coding	3081	1567	1633	27.3490	7.3020	7.3048
ENSG00000011426.11	ANLN	protein_coding	1368	701	698	14.1608	3.6459	3.9853
ENSG00000011426.11	ANLN	protein_coding	8170	4145	4128	51.6551	20.1709	23.5349
ENSG00000011426.11	ANLN	protein_coding	2298	1135	1219	22.4638	6.9766	6.8710
ENSG00000011426.11	ANLN	protein_coding	3018	1558	1485	25.1554	10.1097	11.4413
ENSG00000011426.11	ANLN	protein_coding	249	116	142	1.7824	0.5480	0.5801
ENSG00000011426.11	ANLN	protein_coding	1141	592	600	9.4879	2.4097	2.2847
ENSG00000011426.11	ANLN	protein_coding	2858	1355	1594	33.2346	10.2028	9.5154
ENSG00000011426.11	ANLN	protein_coding	4686	2341	2433	65.2108	19.4697	18.7375
ENSG00000011426.11	ANLN	protein_coding	391	201	192	2.9364	0.9058	0.8665
ENSG00000011426.11	ANLN	protein_coding	1529	789	797	17.1935	4.6231	4.5511
ENSG00000011426.11	ANLN	protein_coding	307	155	158	4.1717	1.2606	1.1978
ENSG00000011426.11	ANLN	protein_coding	1220	632	608	13.2893	3.8562	3.8339
ENSG00000011426.11	ANLN	protein_coding	3898	2043	1922	28.8151	9.7207	10.3478
ENSG00000011426.11	ANLN	protein_coding	1959	1036	1008	22.0273	6.1107	5.8589
ENSG00000011426.11	ANLN	protein_coding	871	451	425	7.7449	3.0180	3.3638
ENSG00000011426.11	ANLN	protein_coding	2680	1399	1336	28.9369	8.2485	8.0954
ENSG00000011426.11	ANLN	protein_coding	4206	2165	2130	33.4124	9.9531	9.4566
ENSG00000011426.11	ANLN	protein_coding	1707	886	869	20.5572	5.4771	4.8800
ENSG00000011426.11	ANLN	protein_coding	1946	994	998	19.2867	5.6082	5.3290
ENSG00000011426.11	ANLN	protein_coding	122	57	72	2.1233	0.5633	0.5104
ENSG00000011426.11	ANLN	protein_coding	468	243	239	8.4912	2.2718	2.1963
ENSG00000011426.11	ANLN	protein_coding	18107	9420	9378	128.4736	36.6956	38.3077
ENSG00000011426.11	ANLN	protein_coding	542	285	260	6.3652	2.2474	2.2801
ENSG00000011426.11	ANLN	protein_coding	3702	1933	1904	34.9483	8.7464	8.7795
ENSG00000011426.11	ANLN	protein_coding	9127	4736	4713	108.7432	26.6802	24.2435
ENSG00000011426.11	ANLN	protein_coding	1291	701	627	14.5921	3.8661	3.5079
ENSG00000011426.11	ANLN	protein_coding	29	12	17	0.2162	0.0791	0.1051
ENSG00000011426.11	ANLN	protein_coding	2979	1518	1506	25.4333	9.7725	10.1005
ENSG00000011426.11	ANLN	protein_coding	139	77	65	1.6981	0.5014	0.5227
ENSG00000011426.11	ANLN	protein_coding	531	264	274	6.8993	2.2136	2.1846
ENSG00000011426.11	ANLN	protein_coding	1185	630	590	9.2119	2.7766	2.7625
ENSG00000011426.11	ANLN	protein_coding	4190	2213	2098	47.2559	12.9082	12.6828
ENSG00000011426.11	ANLN	protein_coding	1627	823	839	13.8717	3.7075	3.8463
ENSG00000011426.11	ANLN	protein_coding	6064	3168	3124	70.9560	18.2968	16.5799
ENSG00000011426.11	ANLN	protein_coding	1939	999	978	21.0996	7.3636	8.9522
ENSG00000011426.11	ANLN	protein_coding	1699	892	869	20.8725	6.3671	6.2242
ENSG00000011426.11	ANLN	protein_coding	4371	2259	2225	39.2976	10.2165	10.6485
ENSG00000011426.11	ANLN	protein_coding	3961	2029	2040	28.8753	11.0280	12.4946
ENSG00000011426.11	ANLN	protein_coding	226	117	110	1.9745	0.7636	0.8637
ENSG00000011426.11	ANLN	protein_coding	1434	693	751	11.3558	4.9276	5.7709
ENSG00000011426.11	ANLN	protein_coding	559	268	303	6.4982	1.6888	1.6188
ENSG00000011426.11	ANLN	protein_coding	1392	723	706	9.6555	2.4287	2.3006
ENSG00000011426.11	ANLN	protein_coding	1532	811	779	18.2259	4.6448	4.5035
ENSG00000011426.11	ANLN	protein_coding	4497	2316	2234	33.7376	10.7053	11.1248
ENSG00000011426.11	ANLN	protein_coding	156	87	73	1.2624	0.3859	0.3874
ENSG00000011426.11	ANLN	protein_coding	295	167	135	4.9214	1.3206	1.1729
ENSG00000011426.11	ANLN	protein_coding	18303	9339	9278	127.2289	43.6543	45.2562
ENSG00000011426.11	ANLN	protein_coding	8225	4269	4304	89.7380	23.0436	21.9207
ENSG00000011426.11	ANLN	protein_coding	7092	3653	3639	41.0868	11.6156	11.6861
ENSG00000011426.11	ANLN	protein_coding	2529	1320	1290	18.7653	7.7001	8.0822
ENSG00000011426.11	ANLN	protein_coding	405	192	220	3.1376	0.8510	0.8420
ENSG00000011426.11	ANLN	protein_coding	331	175	163	3.8958	1.2883	1.1838
ENSG00000011426.11	ANLN	protein_coding	543	274	274	8.6956	4.0614	4.7488
ENSG00000011426.11	ANLN	protein_coding	2239	1165	1144	30.9164	8.7941	8.6129
ENSG00000011426.11	ANLN	protein_coding	515	274	258	7.0077	1.9674	2.0351
ENSG00000011426.11	ANLN	protein_coding	3752	1943	1957	42.1266	10.6289	10.3947
ENSG00000011426.11	ANLN	protein_coding	1046	584	497	9.8508	2.4106	2.6057
ENSG00000011426.11	ANLN	protein_coding	75	45	33	1.0548	0.3195	0.2931
ENSG00000011426.11	ANLN	protein_coding	10728	5532	5544	108.8494	26.9919	29.7355
ENSG00000011426.11	ANLN	protein_coding	1640	851	832	14.8994	4.2356	4.1261
ENSG00000011426.11	ANLN	protein_coding	13277	6911	6935	138.9820	34.0098	32.6584
ENSG00000011426.11	ANLN	protein_coding	2618	1292	1383	23.0368	7.3659	7.4028
ENSG00000011426.11	ANLN	protein_coding	136	73	63	1.2432	0.3839	0.4354
ENSG00000011426.11	ANLN	protein_coding	10742	5486	5575	80.0894	20.1392	18.9447
ENSG00000011426.11	ANLN	protein_coding	2427	1235	1268	28.4326	7.8846	7.6392
ENSG00000011426.11	ANLN	protein_coding	3850	1968	1976	39.3479	10.0239	9.6696
ENSG00000011426.11	ANLN	protein_coding	3804	2004	1946	33.6102	8.3176	9.5630
ENSG00000011426.11	ANLN	protein_coding	3785	2001	1941	36.0356	9.1589	9.0301
ENSG00000011426.11	ANLN	protein_coding	1388	698	730	9.5705	3.9389	4.6695
ENSG00000011426.11	ANLN	protein_coding	534	259	297	6.1518	1.6867	1.7306
ENSG00000011426.11	ANLN	protein_coding	4704	2438	2383	74.9719	19.3633	18.3204
ENSG00000011426.11	ANLN	protein_coding	448	224	228	8.7015	2.2239	3.1995
ENSG00000011426.11	ANLN	protein_coding	4214	2176	2159	37.1697	9.8169	10.9034
ENSG00000011426.11	ANLN	protein_coding	552	301	267	5.8016	1.6517	1.5984
ENSG00000011426.11	ANLN	protein_coding	564	299	270	7.1462	2.1582	2.1013
ENSG00000011426.11	ANLN	protein_coding	1404	674	776	13.7563	3.6042	3.4559
ENSG00000011426.11	ANLN	protein_coding	658	327	333	9.8234	3.6666	3.8750
ENSG00000011426.11	ANLN	protein_coding	3832	1949	2014	42.5331	10.1810	9.9055
ENSG00000011426.11	ANLN	protein_coding	3613	1948	1813	28.2423	8.1459	8.0942
ENSG00000011426.11	ANLN	protein_coding	3702	1906	1904	50.6109	13.2879	12.5386
ENSG00000011426.11	ANLN	protein_coding	6213	3202	3208	47.2845	20.0405	20.5760
ENSG00000011426.11	ANLN	protein_coding	1610	855	847	27.7003	6.8472	5.8426
ENSG00000011426.11	ANLN	protein_coding	1384	708	733	10.4258	4.6493	4.2188
ENSG00000011426.11	ANLN	protein_coding	1822	907	992	16.8595	4.4560	4.9785
