gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000128052.10	KDR	protein_coding	622	329	293	6.0272	1.9059	2.1577
ENSG00000128052.10	KDR	protein_coding	1784	932	852	22.4841	5.6698	5.2574
ENSG00000128052.10	KDR	protein_coding	873	435	438	6.6631	2.1423	2.2881
ENSG00000128052.10	KDR	protein_coding	359	185	174	7.1943	2.8434	2.7321
ENSG00000128052.10	KDR	protein_coding	531	266	265	4.7435	1.4594	1.5813
ENSG00000128052.10	KDR	protein_coding	1569	768	801	18.9513	6.5522	6.7760
ENSG00000128052.10	KDR	protein_coding	5611	2867	2744	59.4092	15.5319	14.5181
ENSG00000128052.10	KDR	protein_coding	2287	1154	1133	20.3857	5.5506	5.6068
ENSG00000128052.10	KDR	protein_coding	4023	1982	2041	47.0838	12.5404	12.5001
ENSG00000128052.10	KDR	protein_coding	1537	758	779	22.3768	5.8041	5.6809
ENSG00000128052.10	KDR	protein_coding	6198	3166	3034	48.3751	15.3877	16.1390
ENSG00000128052.10	KDR	protein_coding	4201	2093	2109	31.5960	9.2373	8.7516
ENSG00000128052.10	KDR	protein_coding	1271	627	644	26.9776	7.8961	8.3865
ENSG00000128052.10	KDR	protein_coding	2679	1369	1310	17.8659	9.3246	9.5412
ENSG00000128052.10	KDR	protein_coding	1980	984	996	26.2245	6.7580	6.8515
ENSG00000128052.10	KDR	protein_coding	1535	749	786	9.8850	3.4151	3.6561
ENSG00000128052.10	KDR	protein_coding	1597	786	811	14.5849	4.3520	4.4114
ENSG00000128052.10	KDR	protein_coding	4303	2199	2104	54.1732	13.8744	13.1192
ENSG00000128052.10	KDR	protein_coding	1422	756	666	12.6607	4.9492	4.8859
ENSG00000128052.10	KDR	protein_coding	1395	682	713	19.1245	5.7351	5.5014
ENSG00000128052.10	KDR	protein_coding	1885	910	975	19.9114	5.3848	5.1448
ENSG00000128052.10	KDR	protein_coding	1884	945	939	19.3435	5.8140	6.1763
ENSG00000128052.10	KDR	protein_coding	1940	980	960	23.1215	6.9954	6.7896
ENSG00000128052.10	KDR	protein_coding	3808	1917	1891	30.1390	10.1915	11.2031
ENSG00000128052.10	KDR	protein_coding	1300	628	672	9.8190	3.4278	3.3888
ENSG00000128052.10	KDR	protein_coding	2356	1199	1157	21.4044	9.8845	9.8763
ENSG00000128052.10	KDR	protein_coding	1923	953	970	18.5053	5.2794	5.8244
ENSG00000128052.10	KDR	protein_coding	1727	857	870	13.4636	3.7778	3.5480
ENSG00000128052.10	KDR	protein_coding	5770	2854	2916	54.6714	15.8918	16.2719
ENSG00000128052.10	KDR	protein_coding	1019	510	509	7.9122	2.5830	2.5905
ENSG00000128052.10	KDR	protein_coding	3397	1733	1664	31.8133	8.6206	8.1520
ENSG00000128052.10	KDR	protein_coding	2891	1419	1472	30.7333	7.4776	7.1520
ENSG00000128052.10	KDR	protein_coding	4201	2109	2092	41.2714	10.7209	10.4931
ENSG00000128052.10	KDR	protein_coding	1550	817	733	15.1482	4.2050	4.2339
ENSG00000128052.10	KDR	protein_coding	3408	1716	1693	25.2421	7.7451	7.7307
ENSG00000128052.10	KDR	protein_coding	743	381	362	8.1738	2.6631	2.9910
ENSG00000128052.10	KDR	protein_coding	1671	859	812	13.5038	3.2405	3.2086
ENSG00000128052.10	KDR	protein_coding	4226	2136	2090	50.4501	12.7557	11.7606
ENSG00000128052.10	KDR	protein_coding	2873	1435	1438	24.8758	5.7402	5.2876
ENSG00000128052.10	KDR	protein_coding	768	405	363	10.8773	3.0678	2.6721
ENSG00000128052.10	KDR	protein_coding	2801	1443	1358	24.1955	6.2166	5.9751
ENSG00000128052.10	KDR	protein_coding	3214	1603	1611	22.4133	7.0606	6.8650
ENSG00000128052.10	KDR	protein_coding	3566	1803	1763	38.0719	12.0130	13.1232
ENSG00000128052.10	KDR	protein_coding	1508	801	707	14.3344	5.1382	5.0252
ENSG00000128052.10	KDR	protein_coding	3825	1881	1944	41.0939	10.6626	9.5561
ENSG00000128052.10	KDR	protein_coding	1944	1003	941	22.6975	6.4419	6.3535
ENSG00000128052.10	KDR	protein_coding	665	355	310	9.6681	2.8633	2.6175
ENSG00000128052.10	KDR	protein_coding	3516	1739	1777	35.5129	8.3309	7.3528
ENSG00000128052.10	KDR	protein_coding	1335	659	676	11.7276	3.0256	2.9064
ENSG00000128052.10	KDR	protein_coding	3141	1635	1506	25.3154	7.0757	6.6559
ENSG00000128052.10	KDR	protein_coding	1338	699	639	26.8179	6.8707	6.3022
ENSG00000128052.10	KDR	protein_coding	1724	876	848	14.8457	3.9238	3.7101
ENSG00000128052.10	KDR	protein_coding	19760	9892	9868	131.9491	42.9999	44.2361
ENSG00000128052.10	KDR	protein_coding	1094	547	547	10.2650	2.7995	2.8113
ENSG00000128052.10	KDR	protein_coding	2523	1255	1269	15.4388	5.0742	5.0961
ENSG00000128052.10	KDR	protein_coding	1534	761	773	12.7182	3.9416	3.8709
ENSG00000128052.10	KDR	protein_coding	2261	1132	1129	21.2774	6.3184	6.2933
ENSG00000128052.10	KDR	protein_coding	3149	1565	1584	36.4760	11.1673	11.5834
ENSG00000128052.10	KDR	protein_coding	2683	1274	1409	20.8118	5.7732	5.5237
ENSG00000128052.10	KDR	protein_coding	1999	1004	995	18.0590	5.1298	5.5039
ENSG00000128052.10	KDR	protein_coding	3548	1823	1725	25.6798	9.2473	10.4921
ENSG00000128052.10	KDR	protein_coding	2546	1314	1232	19.6010	6.1453	5.6828
ENSG00000128052.10	KDR	protein_coding	10926	5389	5537	66.7557	25.2815	32.2586
ENSG00000128052.10	KDR	protein_coding	1079	535	545	8.1302	2.7172	3.1643
ENSG00000128052.10	KDR	protein_coding	3726	1860	1866	38.7589	11.0207	12.0529
ENSG00000128052.10	KDR	protein_coding	1479	775	705	19.2464	5.2243	4.7481
ENSG00000128052.10	KDR	protein_coding	2068	1044	1024	15.6405	5.1843	5.6045
ENSG00000128052.10	KDR	protein_coding	722	356	366	6.5412	2.0768	2.2979
ENSG00000128052.10	KDR	protein_coding	3328	1604	1724	31.1882	7.7386	7.0038
ENSG00000128052.10	KDR	protein_coding	4143	2058	2085	34.1764	8.9206	8.7057
ENSG00000128052.10	KDR	protein_coding	5631	2821	2810	44.5677	11.4921	10.9547
ENSG00000128052.10	KDR	protein_coding	2184	1066	1118	31.5219	8.4671	9.4678
ENSG00000128052.10	KDR	protein_coding	6425	3221	3205	45.5344	11.9571	12.1341
ENSG00000128052.10	KDR	protein_coding	2998	1523	1475	37.4209	10.0962	9.2675
ENSG00000128052.10	KDR	protein_coding	948	479	469	9.5272	3.1119	3.4779
ENSG00000128052.10	KDR	protein_coding	2001	959	1042	40.2035	10.4309	11.5403
ENSG00000128052.10	KDR	protein_coding	1154	576	578	13.5827	3.7171	3.7322
ENSG00000128052.10	KDR	protein_coding	2261	1150	1111	17.1456	5.5625	6.5086
ENSG00000128052.10	KDR	protein_coding	5786	2867	2919	64.7764	15.8900	14.2048
ENSG00000128052.10	KDR	protein_coding	1867	919	948	15.7928	4.3461	4.2415
ENSG00000128052.10	KDR	protein_coding	381	187	194	3.5049	1.1700	1.8857
ENSG00000128052.10	KDR	protein_coding	4550	2304	2246	35.6037	10.7626	11.5087
ENSG00000128052.10	KDR	protein_coding	1504	728	776	18.0586	5.0802	5.0896
ENSG00000128052.10	KDR	protein_coding	3384	1678	1706	38.2931	10.9307	10.2131
ENSG00000128052.10	KDR	protein_coding	3272	1702	1570	29.2627	7.2569	7.8463
ENSG00000128052.10	KDR	protein_coding	2204	1060	1144	27.7805	8.3132	7.9073
ENSG00000128052.10	KDR	protein_coding	3699	1825	1874	23.5820	7.3509	8.5226
ENSG00000128052.10	KDR	protein_coding	3948	1984	1964	40.2686	11.0755	11.0838
ENSG00000128052.10	KDR	protein_coding	4336	2160	2177	37.7983	10.9196	10.9683
ENSG00000128052.10	KDR	protein_coding	1408	694	715	16.9833	6.3553	6.8681
ENSG00000128052.10	KDR	protein_coding	2347	1127	1220	17.0167	5.6202	6.2218
ENSG00000128052.10	KDR	protein_coding	3227	1615	1612	32.3526	7.5938	7.3061
ENSG00000128052.10	KDR	protein_coding	3204	1563	1641	45.8977	12.6143	11.8251
ENSG00000128052.10	KDR	protein_coding	6344	3167	3177	62.0587	18.7386	16.8920
ENSG00000128052.10	KDR	protein_coding	1564	796	768	18.4926	4.7888	5.4760
ENSG00000128052.10	KDR	protein_coding	6719	3392	3328	44.9756	12.0289	10.7105
ENSG00000128052.10	KDR	protein_coding	2890	1441	1449	22.4000	6.3636	6.4062
ENSG00000128052.10	KDR	protein_coding	1774	891	884	20.3607	6.0464	5.9235
ENSG00000128052.10	KDR	protein_coding	5711	2929	2783	30.3756	15.4709	21.7111
ENSG00000128052.10	KDR	protein_coding	2025	1004	1021	18.1259	5.5240	5.2006
ENSG00000128052.10	KDR	protein_coding	2387	1174	1213	28.2978	7.9302	7.8006
ENSG00000128052.10	KDR	protein_coding	9920	4972	4948	80.1286	23.0264	22.9308
ENSG00000128052.10	KDR	protein_coding	2070	1065	1005	16.4525	5.0747	5.7375
ENSG00000128052.10	KDR	protein_coding	13520	6885	6637	72.7697	29.6592	38.9596
ENSG00000128052.10	KDR	protein_coding	661	323	338	12.0826	3.3415	3.1601
ENSG00000128052.10	KDR	protein_coding	8612	4189	4424	73.2891	27.9829	30.6846
ENSG00000128052.10	KDR	protein_coding	3716	1872	1844	48.3107	11.6397	10.4608
ENSG00000128052.10	KDR	protein_coding	877	447	430	7.3685	1.9481	2.0139
ENSG00000128052.10	KDR	protein_coding	411	205	206	4.5008	1.5947	1.7450
ENSG00000128052.10	KDR	protein_coding	1698	845	853	14.4977	4.6346	5.0115
ENSG00000128052.10	KDR	protein_coding	7533	3775	3758	54.1707	16.6859	17.5711
ENSG00000128052.10	KDR	protein_coding	1798	909	889	22.7860	7.7254	8.0027
ENSG00000128052.10	KDR	protein_coding	3954	1970	1984	57.2337	15.3322	16.1902
ENSG00000128052.10	KDR	protein_coding	1259	616	643	15.0898	4.3693	4.2802
ENSG00000128052.10	KDR	protein_coding	3239	1691	1548	25.7017	7.6290	7.0692
ENSG00000128052.10	KDR	protein_coding	2411	1195	1216	18.3179	4.9086	5.0192
ENSG00000128052.10	KDR	protein_coding	2172	1094	1078	26.5570	7.5810	8.0396
ENSG00000128052.10	KDR	protein_coding	2239	1081	1158	18.5055	5.4067	5.4289
ENSG00000128052.10	KDR	protein_coding	1358	677	681	12.9989	7.0219	8.2451
ENSG00000128052.10	KDR	protein_coding	1815	882	933	11.1731	5.6327	7.4456
ENSG00000128052.10	KDR	protein_coding	1289	602	689	25.8635	8.0967	7.9248
ENSG00000128052.10	KDR	protein_coding	1286	654	632	20.2613	5.4866	4.9143
ENSG00000128052.10	KDR	protein_coding	2157	1034	1123	22.8257	6.8703	6.4769
ENSG00000128052.10	KDR	protein_coding	4455	2199	2256	60.7508	17.2125	17.5064
ENSG00000128052.10	KDR	protein_coding	2341	1107	1234	10.4862	6.4478	8.4024
ENSG00000128052.10	KDR	protein_coding	4358	2153	2205	40.9416	11.5417	11.5096
ENSG00000128052.10	KDR	protein_coding	1662	804	858	29.0136	7.6937	6.9998
ENSG00000128052.10	KDR	protein_coding	669	299	370	17.0052	4.5484	4.0470
ENSG00000128052.10	KDR	protein_coding	2874	1472	1402	36.2461	9.3552	8.8479
ENSG00000128052.10	KDR	protein_coding	1365	706	659	9.9351	3.3975	3.3447
ENSG00000128052.10	KDR	protein_coding	364	178	186	4.7160	1.2955	1.2015
ENSG00000128052.10	KDR	protein_coding	3383	1714	1671	25.3846	6.7439	6.4135
ENSG00000128052.10	KDR	protein_coding	7545	3832	3713	47.7053	17.0272	19.0334
ENSG00000128052.10	KDR	protein_coding	2643	1357	1286	26.8520	8.4617	8.4400
ENSG00000128052.10	KDR	protein_coding	1492	740	753	12.9753	3.4249	3.3199
ENSG00000128052.10	KDR	protein_coding	5061	2582	2479	38.7195	10.5143	10.6139
ENSG00000128052.10	KDR	protein_coding	1932	980	952	27.7561	7.9478	8.5304
ENSG00000128052.10	KDR	protein_coding	2987	1540	1447	25.6624	7.1035	7.5461
ENSG00000128052.10	KDR	protein_coding	2492	1249	1243	34.0947	8.4651	7.8415
ENSG00000128052.10	KDR	protein_coding	1356	666	691	13.2381	3.6911	3.2426
ENSG00000128052.10	KDR	protein_coding	2047	995	1053	26.4777	7.4275	6.6816
ENSG00000128052.10	KDR	protein_coding	6461	3245	3217	48.1446	14.0737	13.7809
ENSG00000128052.10	KDR	protein_coding	3671	1849	1822	32.6720	8.0853	8.3812
ENSG00000128052.10	KDR	protein_coding	3323	1640	1683	24.9600	7.7055	8.4425
ENSG00000128052.10	KDR	protein_coding	2003	972	1031	30.8399	8.1049	7.5972
ENSG00000128052.10	KDR	protein_coding	2566	1252	1315	29.9498	7.5051	6.6821
ENSG00000128052.10	KDR	protein_coding	1506	0	1506	10.0585	6.1721	5.2707
ENSG00000128052.10	KDR	protein_coding	2352	1205	1147	20.9492	5.3240	5.3668
ENSG00000128052.10	KDR	protein_coding	3816	1970	1846	30.2838	10.8303	10.7132
ENSG00000128052.10	KDR	protein_coding	910	454	457	9.8604	2.8576	2.7504
ENSG00000128052.10	KDR	protein_coding	1880	960	920	14.2466	4.5278	4.2353
ENSG00000128052.10	KDR	protein_coding	2802	1354	1448	25.7134	6.9267	7.0465
ENSG00000128052.10	KDR	protein_coding	1520	774	746	19.2120	5.3000	5.1553
ENSG00000128052.10	KDR	protein_coding	3126	1559	1567	34.3523	10.4470	10.6998
ENSG00000128052.10	KDR	protein_coding	940	439	501	7.8908	2.1452	2.1926
ENSG00000128052.10	KDR	protein_coding	1039	501	538	13.0690	3.6932	3.4072
ENSG00000128052.10	KDR	protein_coding	4192	2158	2034	34.8396	9.2399	8.9858
ENSG00000128052.10	KDR	protein_coding	3613	1818	1795	32.8412	10.1139	10.0615
ENSG00000128052.10	KDR	protein_coding	3737	1885	1852	37.1648	9.8598	9.6602
ENSG00000128052.10	KDR	protein_coding	2646	1301	1345	29.6742	9.3228	9.9361
ENSG00000128052.10	KDR	protein_coding	9858	4890	4968	84.3965	28.7500	32.2410
ENSG00000128052.10	KDR	protein_coding	3920	1908	2012	43.0102	11.6695	10.9210
ENSG00000128052.10	KDR	protein_coding	888	455	433	11.6708	3.3910	3.7329
ENSG00000128052.10	KDR	protein_coding	2412	1207	1205	18.4271	5.7495	5.4272
ENSG00000128052.10	KDR	protein_coding	249	111	138	5.7094	1.7222	1.6307
ENSG00000128052.10	KDR	protein_coding	4378	2226	2152	57.4107	15.0482	15.1179
ENSG00000128052.10	KDR	protein_coding	1937	989	948	16.1757	5.6058	5.2858
ENSG00000128052.10	KDR	protein_coding	1620	812	808	27.8456	7.3938	6.4501
ENSG00000128052.10	KDR	protein_coding	1164	598	567	18.6849	4.8573	4.4968
ENSG00000128052.10	KDR	protein_coding	1255	616	639	13.0617	3.5967	3.6379
ENSG00000128052.10	KDR	protein_coding	902	444	458	12.5507	3.3340	3.1932
ENSG00000128052.10	KDR	protein_coding	2334	1169	1165	24.2057	6.1921	5.6230
ENSG00000128052.10	KDR	protein_coding	1929	1000	929	14.9908	8.2016	8.7887
ENSG00000128052.10	KDR	protein_coding	6002	3024	2979	51.6547	12.5163	12.3215
ENSG00000128052.10	KDR	protein_coding	6165	3241	2924	67.9306	20.7828	20.1848
ENSG00000128052.10	KDR	protein_coding	2597	1277	1320	34.7015	8.8372	10.0809
ENSG00000128052.10	KDR	protein_coding	2350	1163	1187	18.3020	6.1435	6.2263
ENSG00000128052.10	KDR	protein_coding	2584	1264	1320	20.5199	7.0887	8.2548
ENSG00000128052.10	KDR	protein_coding	1667	828	840	27.4902	12.4641	12.2368
ENSG00000128052.10	KDR	protein_coding	1312	701	611	16.1448	10.2243	12.5124
ENSG00000128052.10	KDR	protein_coding	2112	1037	1075	21.3401	7.4699	7.9416
ENSG00000128052.10	KDR	protein_coding	4142	2048	2094	45.5866	12.3423	13.5359
ENSG00000128052.10	KDR	protein_coding	3959	1957	2002	36.8704	9.8552	9.1957
ENSG00000128052.10	KDR	protein_coding	5496	2712	2785	42.1790	11.0731	10.7781
ENSG00000128052.10	KDR	protein_coding	1458	740	718	13.3680	4.2152	4.2043
ENSG00000128052.10	KDR	protein_coding	1686	834	852	18.1372	5.0136	5.0870
ENSG00000128052.10	KDR	protein_coding	1715	874	841	25.8413	6.1733	5.9719
ENSG00000128052.10	KDR	protein_coding	6338	3155	3183	63.9886	16.4381	16.0166
ENSG00000128052.10	KDR	protein_coding	5962	3023	2939	61.8850	15.8941	15.0722
ENSG00000128052.10	KDR	protein_coding	903	438	465	18.2759	4.5212	4.8003
ENSG00000128052.10	KDR	protein_coding	2457	1214	1244	31.4432	8.5491	8.5575
ENSG00000128052.10	KDR	protein_coding	601	306	295	4.3489	1.4470	1.6034
ENSG00000128052.10	KDR	protein_coding	852	417	435	11.8112	3.9322	4.0308
ENSG00000128052.10	KDR	protein_coding	2960	1483	1477	25.7263	7.3738	7.6564
ENSG00000128052.10	KDR	protein_coding	2203	1047	1156	24.1043	6.5715	6.8150
ENSG00000128052.10	KDR	protein_coding	2766	1381	1386	32.6345	8.7161	8.2229
ENSG00000128052.10	KDR	protein_coding	2239	1141	1098	23.8525	5.9088	5.8959
ENSG00000128052.10	KDR	protein_coding	3573	1830	1743	44.3378	11.3855	12.0519
ENSG00000128052.10	KDR	protein_coding	2023	1044	979	18.9188	5.4626	5.4844
ENSG00000128052.10	KDR	protein_coding	3930	1960	1971	32.9989	10.4898	10.6752
ENSG00000128052.10	KDR	protein_coding	2944	1447	1497	35.3648	8.8013	8.0048
ENSG00000128052.10	KDR	protein_coding	800	388	412	10.7376	3.4129	3.5417
ENSG00000128052.10	KDR	protein_coding	1289	644	645	19.9438	5.4260	5.8599
ENSG00000128052.10	KDR	protein_coding	2549	1318	1231	27.8342	7.1460	7.4305
ENSG00000128052.10	KDR	protein_coding	2913	1446	1467	26.2209	6.7617	6.2767
ENSG00000128052.10	KDR	protein_coding	577	270	307	4.0881	1.3012	1.3710
ENSG00000128052.10	KDR	protein_coding	3162	1569	1593	26.4448	10.4849	11.8148
ENSG00000128052.10	KDR	protein_coding	1584	817	767	15.5699	3.9499	3.9841
ENSG00000128052.10	KDR	protein_coding	2729	1357	1372	19.7039	4.9702	4.6777
ENSG00000128052.10	KDR	protein_coding	8316	4193	4123	67.0799	19.6303	19.0912
ENSG00000128052.10	KDR	protein_coding	2125	1114	1011	16.5218	4.8248	5.2042
ENSG00000128052.10	KDR	protein_coding	1137	578	560	8.1729	2.9450	2.8026
ENSG00000128052.10	KDR	protein_coding	2286	1139	1147	20.6212	6.2521	6.6173
ENSG00000128052.10	KDR	protein_coding	2407	1249	1158	23.1498	6.4856	6.5640
ENSG00000128052.10	KDR	protein_coding	3223	1592	1631	29.6411	8.5645	9.3887
ENSG00000128052.10	KDR	protein_coding	7069	3554	3516	44.7409	12.0434	12.1988
ENSG00000128052.10	KDR	protein_coding	1133	574	559	14.0098	3.4026	3.3740
ENSG00000128052.10	KDR	protein_coding	5634	2867	2767	40.6922	11.5327	12.1641
ENSG00000128052.10	KDR	protein_coding	1737	894	843	18.0141	4.9034	4.7260
ENSG00000128052.10	KDR	protein_coding	6449	3258	3192	70.7283	20.4140	22.0239
ENSG00000128052.10	KDR	protein_coding	946	470	476	8.1512	2.4076	2.4323
ENSG00000128052.10	KDR	protein_coding	1456	731	725	10.8424	3.2359	3.3948
ENSG00000128052.10	KDR	protein_coding	1458	728	730	13.6920	4.1186	4.2029
ENSG00000128052.10	KDR	protein_coding	2195	1108	1087	21.7543	7.1942	7.7773
ENSG00000128052.10	KDR	protein_coding	634	324	310	5.0083	1.7103	2.0929
ENSG00000128052.10	KDR	protein_coding	4150	2131	2019	33.4060	9.2925	9.0867
ENSG00000128052.10	KDR	protein_coding	2951	1475	1476	28.4488	7.8202	7.7132
ENSG00000128052.10	KDR	protein_coding	4684	2328	2356	40.3892	10.4556	10.1355
ENSG00000128052.10	KDR	protein_coding	1447	724	723	18.4105	5.2020	5.2049
ENSG00000128052.10	KDR	protein_coding	1900	939	961	15.2675	4.4101	4.5093
ENSG00000128052.10	KDR	protein_coding	2844	1449	1395	25.7613	6.3825	5.9701
ENSG00000128052.10	KDR	protein_coding	1675	862	813	13.2884	4.1907	4.2145
ENSG00000128052.10	KDR	protein_coding	958	516	442	15.7041	4.4056	5.2675
ENSG00000128052.10	KDR	protein_coding	3769	1905	1864	59.1188	17.9621	17.0781
ENSG00000128052.10	KDR	protein_coding	2261	1137	1124	48.8654	12.5024	11.6603
ENSG00000128052.10	KDR	protein_coding	2670	3	2667	26.5493	11.5117	11.5114
ENSG00000128052.10	KDR	protein_coding	2706	1345	1361	26.8696	8.9554	9.0904
ENSG00000128052.10	KDR	protein_coding	6239	3116	3123	56.4821	22.0738	25.8304
ENSG00000128052.10	KDR	protein_coding	3746	1852	1895	37.6794	10.4208	10.2663
ENSG00000128052.10	KDR	protein_coding	1018	502	516	12.2723	3.3840	3.4791
ENSG00000128052.10	KDR	protein_coding	855	397	458	11.4470	2.7550	2.6953
ENSG00000128052.10	KDR	protein_coding	4995	2492	2503	37.4071	9.9956	10.7342
ENSG00000128052.10	KDR	protein_coding	3620	1785	1835	30.9690	7.7242	7.2170
ENSG00000128052.10	KDR	protein_coding	2092	1041	1051	32.8361	8.1278	7.4092
ENSG00000128052.10	KDR	protein_coding	2111	1067	1044	19.7670	4.9185	4.8516
ENSG00000128052.10	KDR	protein_coding	1369	700	669	12.8121	3.7529	3.4580
ENSG00000128052.10	KDR	protein_coding	2789	1372	1417	30.3240	9.9328	10.6027
ENSG00000128052.10	KDR	protein_coding	2746	1354	1392	36.0895	13.3105	14.1198
ENSG00000128052.10	KDR	protein_coding	3695	1850	1846	31.6339	11.5112	12.3627
ENSG00000128052.10	KDR	protein_coding	1193	609	584	10.2549	3.0953	3.0989
ENSG00000128052.10	KDR	protein_coding	1562	764	798	13.7062	4.4998	4.4439
ENSG00000128052.10	KDR	protein_coding	4649	2315	2334	36.5166	11.4150	12.1246
ENSG00000128052.10	KDR	protein_coding	3128	1556	1572	30.8145	11.3311	11.5730
ENSG00000128052.10	KDR	protein_coding	6474	3228	3246	58.5620	15.9856	15.5653
ENSG00000128052.10	KDR	protein_coding	3851	1953	1898	28.1060	9.0550	9.4901
ENSG00000128052.10	KDR	protein_coding	2552	1274	1278	28.5242	8.2193	7.6257
ENSG00000128052.10	KDR	protein_coding	1325	674	651	18.7593	4.8050	4.6333
ENSG00000128052.10	KDR	protein_coding	2645	1307	1338	24.0477	6.7726	6.5537
ENSG00000128052.10	KDR	protein_coding	784	378	406	8.8101	3.0099	2.8916
ENSG00000128052.10	KDR	protein_coding	1624	861	763	15.8759	4.6559	4.6539
ENSG00000128052.10	KDR	protein_coding	4107	2109	1998	33.7694	9.1945	9.4377
ENSG00000128052.10	KDR	protein_coding	2227	1170	1058	14.7639	5.1884	5.0809
ENSG00000128052.10	KDR	protein_coding	4643	2296	2347	37.5069	10.5657	10.3106
ENSG00000128052.10	KDR	protein_coding	2934	1452	1482	22.6078	6.6267	6.6021
ENSG00000128052.10	KDR	protein_coding	11075	5479	5596	70.7434	22.9422	25.1775
ENSG00000128052.10	KDR	protein_coding	782	398	384	17.3687	5.2404	5.1303
ENSG00000128052.10	KDR	protein_coding	4133	2106	2028	35.0897	9.6865	9.0753
ENSG00000128052.10	KDR	protein_coding	674	334	340	10.4147	2.8596	2.9680
ENSG00000128052.10	KDR	protein_coding	1600	762	838	14.1839	4.1693	3.9298
ENSG00000128052.10	KDR	protein_coding	3199	1623	1576	28.3984	7.3673	6.9476
ENSG00000128052.10	KDR	protein_coding	6473	3249	3225	51.8078	13.8206	13.3098
ENSG00000128052.10	KDR	protein_coding	2870	1422	1448	27.9202	6.6926	8.2110
ENSG00000128052.10	KDR	protein_coding	1232	627	606	10.2820	3.2338	3.2517
ENSG00000128052.10	KDR	protein_coding	4178	2122	2056	25.5018	11.3430	13.8060
ENSG00000128052.10	KDR	protein_coding	4700	2408	2292	40.8745	12.3871	12.1838
ENSG00000128052.10	KDR	protein_coding	2238	1125	1113	29.3511	7.7686	7.0269
ENSG00000128052.10	KDR	protein_coding	1151	576	575	15.1737	3.9038	3.8820
ENSG00000128052.10	KDR	protein_coding	6447	3280	3167	80.1010	21.6610	22.6254
ENSG00000128052.10	KDR	protein_coding	12950	6522	6429	76.3944	20.9698	20.1585
ENSG00000128052.10	KDR	protein_coding	2056	1069	987	16.8443	4.6982	4.7742
ENSG00000128052.10	KDR	protein_coding	2433	1221	1212	20.0672	6.2492	6.7347
ENSG00000128052.10	KDR	protein_coding	1029	504	525	10.9811	3.5964	3.5847
ENSG00000128052.10	KDR	protein_coding	5306	2618	2688	51.2448	13.7595	12.5945
ENSG00000128052.10	KDR	protein_coding	1288	679	609	11.2781	3.3172	3.3973
ENSG00000128052.10	KDR	protein_coding	675	0	675	12.3141	4.8431	5.0809
ENSG00000128052.10	KDR	protein_coding	1367	720	647	14.4382	4.6862	5.1496
ENSG00000128052.10	KDR	protein_coding	6522	3228	3295	60.8153	15.5934	14.8554
ENSG00000128052.10	KDR	protein_coding	847	414	433	6.6857	2.0490	2.1284
ENSG00000128052.10	KDR	protein_coding	3773	1859	1914	40.4086	11.0032	10.0511
ENSG00000128052.10	KDR	protein_coding	7653	3742	3911	78.8418	21.7636	21.5291
ENSG00000128052.10	KDR	protein_coding	2984	1519	1465	27.7337	9.3728	11.1296
ENSG00000128052.10	KDR	protein_coding	696	346	350	7.9210	3.1526	3.3506
ENSG00000128052.10	KDR	protein_coding	4949	2442	2507	37.4075	9.8428	9.7754
ENSG00000128052.10	KDR	protein_coding	2009	972	1037	22.0544	6.7196	6.5887
ENSG00000128052.10	KDR	protein_coding	1908	955	953	15.8597	4.3906	4.3597
ENSG00000128052.10	KDR	protein_coding	2254	1125	1129	36.1930	9.7510	9.3075
ENSG00000128052.10	KDR	protein_coding	1429	723	706	11.8977	4.1753	4.3850
ENSG00000128052.10	KDR	protein_coding	2552	1269	1283	21.4337	5.8222	5.9169
ENSG00000128052.10	KDR	protein_coding	2584	1272	1312	30.4902	9.7998	9.0838
ENSG00000128052.10	KDR	protein_coding	12397	6258	6139	77.4467	26.5241	33.7963
ENSG00000128052.10	KDR	protein_coding	1835	944	892	17.1032	4.4145	4.2685
ENSG00000128052.10	KDR	protein_coding	3896	1922	1974	41.9470	12.3163	12.7799
ENSG00000128052.10	KDR	protein_coding	1229	635	594	10.6462	3.3674	3.2923
ENSG00000128052.10	KDR	protein_coding	4862	2413	2449	48.3294	12.9842	12.6274
ENSG00000128052.10	KDR	protein_coding	4614	2365	2249	39.3869	10.7759	10.7958
ENSG00000128052.10	KDR	protein_coding	2310	1193	1117	20.5732	6.6221	7.3688
ENSG00000128052.10	KDR	protein_coding	3809	1892	1917	32.4319	9.0608	9.0685
ENSG00000128052.10	KDR	protein_coding	1455	757	698	13.9096	6.3687	7.6707
ENSG00000128052.10	KDR	protein_coding	3097	1528	1570	43.5637	12.5302	12.3101
ENSG00000128052.10	KDR	protein_coding	2355	1121	1234	19.9578	7.0802	6.8626
ENSG00000128052.10	KDR	protein_coding	1240	635	605	11.1190	3.2260	3.2660
ENSG00000128052.10	KDR	protein_coding	3098	1560	1539	34.7305	10.4940	9.3952
ENSG00000128052.10	KDR	protein_coding	1686	857	829	13.4161	4.3842	4.8374
ENSG00000128052.10	KDR	protein_coding	1115	544	571	11.4600	3.3194	3.1441
ENSG00000128052.10	KDR	protein_coding	1028	499	529	9.1340	3.6658	4.5903
ENSG00000128052.10	KDR	protein_coding	4822	2366	2457	57.3533	16.7823	15.8268
